00192330629904,8057759168480628247
00192545654487,8548834225451948805
00192545654494,9927098305355404864
00193015506459,14645363318551798979
00193015506749,15157764518503802511
00193015507128,8974526640459527093
00193124366227,2163556515604214172
00193124916453,8675719880965721640
00193386077527,9611596691113824159
00193424172702,7495414203891969855
00193424172801,14689320348295241086
00193424172818,7216227487233765711
00193424172825,188044800640532628
00193424172832,11656074741670514185
00193424413348,18428186094263780284
00193575004624,10245512000246714962
00193575004631,12165232717651605964
00193638970552,1991603589368492966
00193638970866,7093615001944201910
00193638978053,11526141257300495407
00193638980544,1820751833075784625
00193905208531,4149152851866189377
00193905208715,5853985085911837456
00193905265176,16069670899028390913
00193905265183,2511476423064478343
00193905265190,10116793719167479464
00193905265206,13915268997667470895
00193905484942,None
00193905485673,12478308320569235206
00193905486571,3198870549178952398
00193905486779,7266860880842978396
00193905578924,3157862746271407351
00193905934560,None
00194252013120,17642246256066435652
00194252013465,15105576107273060628
00194252013809,12786672552788459303
00194252014141,3682195057293306753
00194252014486,None
00194252014820,15158200456877829702
00194252015162,369155305759507136
00194252015506,12514562385071312219
00194252015841,1174818388609931972
00194252016183,7598085510868464469
00194252016527,8577885702774240308
00194252016862,12021454335251056418
00194252017203,12888080745267687340
00194252017548,8186842209543908305
00194252017883,1532290840050781184
00194252022139,5488637603452493058
00194252025109,6700643862453560848
00194252025154,4972508414733775254
00194252029527,None
00194252029862,4832077415325889457
00194252030202,3479755518016112419
00194252030547,5133806636422372149
00194252030882,13745380039237499989
00194252031223,None
00194252031568,5738884373436743181
00194252031902,2746398836303433121
00194252032244,1699662590523164148
00194252032589,4686332697656658975
00194252032923,6773284359035124224
00194252033265,15863109302014860684
00194252033609,11590001990989898330
00194252033944,17486921469921815204
00194252034286,12734971632153790863
00194252038628,None
00194252039984,16455922314512327885
00194252056097,None
00194252056554,None
00194252057322,None
00194252057780,None
00194252058558,None
00194252059012,None
00194252087367,7553889112831508553
00194252087480,770186510134689380
00194252091678,None
00194252092095,None
00194252097274,11624234980922695108
00194252097588,None
00194252097892,14801351697254501025
00194252098202,10596347795709338288
00194252098516,12664459195901657914
00194252098820,10319797500706852241
00194252099131,7525541658613902510
00194252099445,None
00194252099759,13349976837342828762
00194252100066,10653298644842852081
00194252100370,4330761046418316748
00194252100684,9298720891080046312
00194252122433,None
00194252122877,None
00194252124192,None
00194252124635,None
00194252125076,None
00194252125519,None
00194252125953,None
00194252126394,None
00194252128732,None
00194252129128,13712206748893682899
00194252145715,8853939087158786125
00194252146057,None
00194252146736,3370986413122123683
00194252147078,4358488019474463407
00194252147412,4608603541309053942
00194252157022,14172804982468501852
00194252159934,None
00194252165881,None
00194252166338,None
00194252166789,None
00194252167236,None
00194252168134,12183801819290557851
00194252168257,12372517558239160404
00194252168332,12389778669032810475
00194252168493,None
00194252168530,2921851016986179244
00194252168615,None
00194252168851,10205798054856264822
00194252169056,1614042887350526872
00194252169094,13190266681954286440
00194252169179,5572205313010697365
00194252169414,279971123647288509
00194252169490,2243700394876576398
00194252169537,14918176496891164340
00194252169575,7782958223066253614
00194252185339,3603587653788251158
00194252185605,None
00194252185872,10480578153667396000
00194252186145,5828703832202793843
00194252186411,1994361958908789083
00194252186688,10043896775593527670
00194252186954,12872683072878940359
00194252187227,16063239513169269877
00194252192467,3653402373692786820
00194252194782,12634964433382131292
00194252195055,16834772979354433328
00194252195321,15029601179607071740
00194252195598,None
00194252195864,11133150862062623294
00194252196137,6883306832710554343
00194252196403,10364428881547925649
00194252196670,6893450459319415120
00194252196946,None
00194252197219,5769010613073189191
00194252204139,12053762793347121938
00194252204436,9534965562802140527
00194252204733,1311490853221348165
00194252205334,12799093780235644354
00194252205631,9829545234606432870
00194252205938,13066041092905172450
00194252206232,2364840262547455064
00194252211601,7547015410429030994
00194252211892,463495852135965517
00194252212189,1546004976044760847
00194252212479,17434496920302847915
00194252212769,7846917403187543034
00194252213346,13004702867308750361
00194252213636,1913460022843833668
00194252213926,18180559394062331093
00194252214213,4784380013360682357
00194252220153,15164456964261007159
00194252238271,2449993454824697284
00194252244968,10246507306005017644
00194252245088,15059052792690255826
00194252245118,9103886609407470678
00194252406960,17331556719982884802
00194252429983,2139996497295564427
00194252430279,6735136209202994943
00194252430569,3487128968908307479
00194252431849,1150898186645827004
00194252432143,7636995696186739632
00194252432440,9102449928267975444
00194252432815,4383373835338440515
00194252433416,2172035031560215963
00194252438411,1966207907492432949
00194252438442,10218617405111623497
00194252438565,16840033528613352649
00194252438596,6771539952750262775
00194252438626,15876303233570409876
00194252438947,None
00194252440315,None
00194252440759,None
00194252458570,1360138102559709911
00194252459645,8623604622289256474
00194252460764,18043749276049049890
00194252467510,6950489304870352888
00194252467541,6957804459114158933
00194252507582,None
00194252509036,8465372055890081582
00194252515631,2889872618296311066
00194252515907,13571881251226068821
00194252516447,3584943170827972164
00194252516713,16208261745738792936
00194252521236,9491429351647918572
00194252521502,11708547066348692399
00194252522042,1135253790418995796
00194252527405,17352875114120369227
00194252528488,13824894471542407858
00194252528754,9323006425011272343
00194252529294,1997879106210714703
00194252542330,4281323890365137382
00194252542446,3739291367658218071
00194252542880,6356231214970393341
00194252543542,17146617733278051830
00194252544211,9474362843275299579
00194252654200,None
00194252689639,9595685719329929779
00194252689905,3263000906931157753
00194252690178,626048848296209608
00194252690444,12545172828680618853
00194252690710,12294363584707014991
00194252690987,7891059847648146664
00194252691250,17549853109753418083
00194252691526,16993046418043135249
00194252692066,17723770427332762730
00194252693414,6107993605155942727
00194252697900,16935698605096364894
00194252698174,3459521603429173815
00194252698440,6113719492675691119
00194252698716,6743997717973587523
00194252698983,2296592692515585483
00194252699256,3478935296982656128
00194252699799,14762954100279103006
00194252700068,6611059463383056015
00194252700600,4333411494295371271
00194252701683,3519106617749334477
00194252701959,15081629017580222611
00194252707203,12607071397228171537
00194252707746,6121046933635446403
00194252708019,11729259505991869112
00194252708286,5619839614316294513
00194252708552,1262794108509850022
00194252708828,16830616002223481173
00194252709092,None
00194252709368,5135436070332819983
00194252709634,7499024738531134293
00194252709900,15507325419493077497
00194252715536,5488550351068575413
00194252715802,None
00194252716076,12383637880069181481
00194252716342,13528185716389130194
00194252716618,13003417791436121715
00194252716885,7240683056487832368
00194252717158,6828336080735689319
00194252717424,8283601846756814517
00194252717967,14059155608658653168
00194252718230,None
00194252718506,14934775819582180809
00194252722398,3735693300231995799
00194252750612,7471768737591551611
00194252779538,12564092893473299838
00194252779569,2777658875276199938
00194252779590,2947328498090348933
00194252779651,11851626062129680597
00194252779811,7821567586929718824
00194252779996,818346800146551593
00194252780053,4948399895560990470
00194252780084,16669659877705682900
00194252780114,12654966602145492555
00194252780145,4188442040786212208
00194252780206,None
00194252780268,15298528353396664517
00194252780503,17825311080846009980
00194252780565,7261047531125607092
00194252780596,None
00194252780657,14018811474682605963
00194252780688,10666161349056124873
00194252780862,17048002252217138993
00194252780923,18167319204070284885
00194252781135,1771830927300432008
00194252781166,8928682857515827789
00194252781197,3027325872099877503
00194252781227,10376065407963806785
00194252781319,12575081856645303742
00194252781371,4867817958382824175
00194252781401,2630256231625763339
00194252781463,202280178095584592
00194252781494,880603368453000819
00194252781524,8586946248909077766
00194252781555,10944768616786857405
00194441170931,2294687287694104292
00194552079574,1416203093197540463
00194552133955,7822615462676081712
00194552263270,152021303738976804
00194552271046,10697184240088675488
00194552418694,8874769042262911020
00194552419394,3139732362724052348
00194632196078,2452792952702925363
00194721779243,None
00194778590792,None
00194778938600,None
00194850079580,17811478931385832032
00194850079801,15663759374059928273
00194850083044,6550463334425461734
00194850083655,15187038082593682222
00194850096761,2991599138872841794
00194850490156,14035504868481145174
00194850674457,9973780554963122391
00195042128802,None
00195042188394,16444777831717122158
00195042227352,15743760061248680184
00195042417371,3374937173870429895
00195042575101,None
00195042880298,None
00195042880304,None
00195042938715,None
00195042995107,None
00195122291396,None
00195122433482,13609717193734073943
00195122487614,None
00195122737191,16544377217702594260
00195122932015,11898238702241457352
00195122936051,12006144956724447800
00195161213977,14735443472090230686
00195161246272,18316967256685747402
00195161262739,18291666879378469368
00195161363788,17603459540290132355
00195161475429,13904733098464259876
00195161565922,None
00195161676529,2405100450686289331
00195161769825,6273745240031569188
00195161769986,6704748718259804934
00195161770067,6540076831545249160
00195161779770,None
00195161927126,2365924274897638702
00195161975325,11626371522552712427
00195161975370,16839285650463006178
00195161975578,7616683899045067573
00195235363683,1247055535015058505
00195235396384,4548593692877961484
00195235396933,8512648003619016525
00195235449073,16137570497945417556
00195235668931,None
00195235669471,14767585873630839205
00195235669877,17050873463592421437
00195235742570,12522942836241030559
00195235835470,None
00195235968857,None
00195348022507,None
00195348149693,17627240114845967688
00195348150293,None
00195348354554,4443309287680648964
00195348355964,10993448396908875779
00195348377300,17154000831562603452
00195348378154,6700276696617837295
00195348380614,None
00195348388955,17468471010030198256
00195348389525,None
00195348674119,14858873838695073131
00195348674126,659529766399863390
00195348723374,9189230920464919154
00195348834131,5063322904476954141
00195348990844,8647699933443748445
00195477004481,None
00195477004641,None
00195477257320,None
00195477332492,None
00195477617490,7627665705936539016
00195477617902,11042958785207418966
00195697015809,6985556986772578233
00195697142338,None
00195697142420,None
00195697150166,10027554948967772699
00195697224553,None
00195697603181,2213519103233430141
00195713017121,9134496672908061794
00195713176569,2821956225566903449
00195890139050,None
00195890412900,17135652249434680965
00195890440408,None
00195890941264,8256427514938346481
00195891124048,16378541339094505878
00195891168349,7945653526567783734
00195908077992,968355332819305514
00195908078395,13306127093467785347
00195908081869,1410302706263311515
00195908082187,9885114913034451108
00195908568865,7794633371164092935
00195908568872,18438312558624359867
00195908568889,3372761491659918394
00195908622161,6865124551320521208
00195908806639,13198151406935191499
00196068007546,None
00196068027216,None
00196068176709,17516330146659083581
00196068576424,None
00606449146059,2789899090278611557
00619659169688,14079712450390703851
00619659171520,12557061193151232240
00675901755658,None
00675901764247,11202841577700099607
00675901794695,None
00675901795340,None
00675901795524,None
00698813001057,233713463689380555
00698813003969,13108077702950919316
00711719321200,12098924184288237359
00711719331407,2953666971060422587
00711719374107,8632934566047768759
00711719387800,2121977337929836106
00711719396208,3699635597480596865
00711719399506,7091850120252842500
00711719407478,14450192845084973044
00711719706519,16835249460652852221
00711719710691,None
00711719722090,10623563067841769055
00711719801122,3519779340617119111
00711719808794,6899779197369887192
00711719812821,14392842249919815643
00711719816829,5991595962809345820
00711719818526,15596975528570134616
00711719821922,1912103607789004748
00711719826194,16217245044848607533
00711719827399,16486586553885805227
00711719827894,2660642413441671870
00711719837428,10936727336705839423
00711719870050,1274580120664023173
00711719894650,6891101927717137323
00711719924265,7404414516190406123
00711719951704,7993158842198158046
00711719966807,13008051732822535665
00713228271090,8872412678812703114
00713228271113,13577086168784025928
00718037824925,14894995596113473918
00718037850696,16371291787117946067
00718037856278,14766217002877422076
00718037856308,7283287629641783604
00718037856339,None
00718037865362,2081683540035682124
00718037865393,17343035786857717194
00718037868448,10350955452707949425
00718037868738,15353962292109994322
00718037868745,None
00718037868752,9250011203032299606
00718037869438,None
00718037869469,None
00718037869476,9755777308903638874
00718037870168,1240425722403805904
00718037872384,4498636007989252398
00718037875880,16920602614348383852
00718037875927,4175703303567374697
00718037875934,15268613985226003233
00725184104091,17796648842688812405
00725184104121,14391406546768263654
00725184104152,7474848745498083142
00730143309837,None
00730143309851,13715669835557301328
00730143309899,5804377383446888955
00730143309912,1502324824333785530
00730143309974,4685462570433836344
00730143311809,10484843316628810127
00730143311885,829400312292465236
00730143311908,17989482032628237075
00730143312042,16261573192465501123
00730143312110,None
00730143312202,None
00730143312264,16200480195780787589
00730143312646,12797118100462677690
00730143312714,91513153618333019
00730143312738,1487724521556311753
00730143312745,1241695243945151256
00730143313377,8480718567885358714
00730143313414,9964976069966159073
00740617211719,9527734081143509449
00740617211726,4926838632779684829
00740617212068,7674042459407693968
00740617223392,14868863080079753626
00740617230406,1012719848773081742
00740617230512,1730787660707415679
00740617233353,7439880554408103448
00740617235678,1133989074868011985
00740617235692,4690633142093714024
00740617239805,1601759115623716985
00740617243024,11293138905162564419
00740617248043,11263223979909611009
00740617249231,11864313778272842246
00740617253276,None
00740617255515,5937788303334059456
00740617258462,3143255615361927876
00740617258516,8849391136337166516
00740617261196,5651796220126044166
00740617261219,18074283436581982380
00740617263442,4719403977920348942
00740617265415,1324907028065056597
00740617267082,None
00740617268348,7431331751550908272
00740617274462,16610943817742184519
00740617275469,3210594824316475480
00740617277357,4317855500982660768
00740617277449,3895715168968307921
00740617278859,None
00740617279016,None
00740617280012,5688303331146952664
00740617280623,7217032951254690187
00740617284300,15231968741832898586
00740617286717,16376434394331813562
00740617286724,17827839568631614739
00740617288582,4383350598969088268
00740617288643,4300672909398640184
00740617288667,12694984789340966339
00740617289664,None
00740617289916,None
00740617290141,16246617402698238304
00740617290226,6273480731655073278
00740617293852,500213413898870743
00740617297904,6070637318638215807
00740617298055,16333835517705749808
00740617298680,6707071831564590920
00740617298697,12389122457720928203
00740617298703,None
00740617298710,None
00740617298727,17227662719816000964
00740617299809,16183072560649131663
00740617300116,4570187225445164096
00740617300161,5008016731919518086
00740617300253,9233356768703850430
00740617301182,225901551561167749
00740617301250,15759749784292045382
00740617301328,16901269039240532225
00740617301809,16599058188390562024
00740617302240,5014532573527963694
00740617303056,6903408921754680838
00740617303728,None
00740617304480,None
00740617304572,7340869778130834763
00740617304688,None
00740617305234,18134729043190314873
00740617305302,2487140576569625580
00740617305371,15933516076956376454
00740617307160,3493916695456990078
00740617307184,4767346145232065943
00740617307207,17452719949223191518
00740617308891,17845215428587108603
00740617308945,15311346037156720643
00740617309447,7101005942789721442
00740617309720,7600928136841565578
00740617309829,12675805511254191653
00740617309928,15559355206403423384
00740617310023,17445702232297621746
00740617310603,14153803013274533533
00740617310719,11866966436938704457
00740617310733,9054053356070190811
00740617310924,5533765435074823015
00740617311235,436095747975988363
00740617311341,3803831193329927500
00740617312225,2073544164116104109
00740617312300,3763490071533735912
00740617313215,12741726389904302099
00740617316681,11954452278476612015
00740617316841,12722900668100276690
00740617316889,10942519362815870427
00740617317862,8206884884385236362
00740617318432,None
00740617318487,18348304535830302690
00740617318562,1233177651570514600
00740617318579,13729068301009743280
00740617318586,9671830297805856939
00740617318593,6083499976552602037
00740617319422,11188857325397446960
00740617319651,16675189877355189169
00740617319743,14197113638191852996
00740617319804,None
00740617319811,15884176991796112256
00740617319828,None
00740617319873,5449469779459470712
00740617319880,14733392498445212206
00740617319903,2487710092355545623
00740617319910,5462402162305641874
00740617320152,11571391923832178330
00740617320176,14716882682852347937
00740617321142,11291742232748349501
00740617321159,None
00740617322064,4351234408250965511
00740617322736,None
00740617322743,16112044181069536884
00743878027402,None
00743878027617,4450639732685522761
00743878027679,16910777504727662784
00743878027730,None
00743878030624,10046974708215575623
00743878035704,7086406059216290023
00743878035773,11564951148475372200
00743878035803,6243048434922917440
00743878035902,5607205902751456897
00743878036091,None
00743878036176,5854826614444399312
00743878036220,3580706397791652989
00743878036343,11028936132058939115
00743878036503,14893480905715770991
00743878038651,6972620895407585131
00743878041057,14440828891011336360
00743878041088,11649231093286860607
00743878043839,None
00753759217211,16449414062421022432
00753759227739,16174071932951859115
00753759227852,1200215261909929826
00753759232542,13254537671114657623
00753759232702,13850703275741621659
00753759232726,3623154011279058799
00753759271824,2281283658848422681
00769498677568,5303549880183137852
00769498678077,2159078408546683151
00769498678084,3789949798530890790
00769498678107,16162798821447615360
00769498678206,2725895468409500120
00769498679395,8419008582906787367
00769498680001,None
00769498680018,8115389908621616465
00769498680025,2456249463635465176
00769498680032,9741188013938747491
00778656080607,17700694458938405836
00778656080782,3153043122690840290
00778656080843,None
00778656080935,None
00778656080966,17966263226565452239
00778656081260,8231039899317127848
00778656081482,2446814230833787974
00778656081512,None
00778656081536,3451835016951793662
00778656081598,12523286791366364748
00811071032148,14493689851853935174
00811138036973,10978750403527833432
00811138036980,5039191783163477674
00811138038670,4124489014178967445
00811138039813,4327415904815812485
00812674023045,258106668430644521
00815820020318,None
00815820020417,15731153163786327860
00815820021087,3942262194881117216
00815820021117,16042446087421736724
00815820021339,None
00815820022503,18012779224827263769
00815820022701,None
00817882025041,5873819167547970814
00817882027373,15803643087873295264
00818279024289,12026715222333983103
00818279025057,None
00840006602903,115266660898654328
00840006603047,10950976825443155060
00840006603443,1111133334633094857
00840006604129,14365353735898309910
00840006605133,7397963967800419894
00840006605584,2500913611983969597
00840006606321,9957615634932399993
00840006607397,None
00840006608547,5391883256833034359
00840006609124,14465902574971675839
00840006609834,13564571860760809545
00840006609872,17985889331811760749
00840006609919,3314262447079994316
00840006609957,2916969080282801161
00840006610076,9350594353232782612
00840006610113,12413665474254337152
00840006610274,13974626615649735618
00840006610311,10595748695865499428
00840006610359,13332159311372287181
00840006610373,179291016232546331
00840006610946,12902858094311632274
00840006611493,2894964550615701473
00840006611684,8474492119320540901
00840006613251,9276150916656129677
00840006614517,6637767091237839418
00840006614524,None
00840006614531,4621667934504176094
00840006614852,8961339857543490427
00840006615682,99722347955841089
00840006616016,9709507656485000713
00840006616054,3957874559810394655
00840006616214,16228489263549917020
00840006616672,13515996445900101344
00840006616689,2308038604582025688
00840006616696,3594116389937961926
00840006617723,10930848810960545825
00840006618065,None
00840006618584,9133139899420406988
00840006618768,16282295299126476085
00840006618775,3547620233058843021
00840006618812,14229893752237345807
00840006618935,4490219162789759139
00840006619079,15595362606587142012
00840006619208,17022851546575459923
00840006621003,3077841438661551335
00840006621867,18120416266880347494
00840006621904,6641184211776073682
00840006621928,4500757540423846516
00840006623052,14870458369739678283
00840006623069,10770985575373516016
00840006623274,5468010971237634984
00840006623809,5569149589687280427
00840006623991,18320111964973383282
00840006624080,2460854381309633452
00840006626633,4508472228316180753
00840006627470,17831754810449803098
00840006627494,5024919425381280338
00840006629108,18004344123838372210
00840006629146,8008212992477006030
00840006629450,16041503745363426876
00840006629511,13914344446509074170
00840006629535,11201956341984107797
00840006629573,None
00840006631804,2351001034414404629
00840006635314,None
00840006637349,2029078947128922053
00840006639701,10315274620108874938
00841667138602,13495798326410317300
00841667139920,16630784364286648145
00841667180021,5373196212272393301
00841667189314,15437897956801125835
00842776106193,None
00843591012751,12131352143354542666
00843591017244,219282295629183100
00843591019163,11934710271764664942
00843591019200,15094984493840908289
00843591019255,15816740220463475074
00843591021159,2358472014611297809
00843591024297,3861597606352226651
00843591024334,2069189872118911708
00843591026543,4821885041018657661
00843591028950,88784801125111642
00843591029681,15766966753465318168
00843591032278,13621444007760968223
00843591032438,4792838249121972229
00843591034562,5847183639888716837
00843591034821,8448310691201745161
00843591034937,2491301367365564673
00843591035156,7106755835959654422
00843591041904,597155734538868401
00843591045490,14006066413044271043
00843591045650,1233082909533990417
00843591050876,4218137180913975815
00843591057530,2501913626731486449
00843591057936,13543584545322005470
00843591058094,None
00843591060998,15266569170841816216
00843591061933,6020784856490812262
00843591063111,3744735718777495119
00843591063975,17663643601948307393
00843591069557,18434415357496058933
00843591069618,9905622597534927500
00843591070010,1607134934574184164
00843591070454,1339134308167186527
00843591075381,4200820016854709516
00843591075589,7097207178878635906
00843591076012,2786855219764305882
00843591076814,12043481917570872270
00843591077514,11418467354441278874
00843591078580,14948466155893803142
00843591078696,478094071471458312
00843591078719,8491465662251485952
00843591080743,672915055420528063
00843591082006,2924563236933420915
00843591085953,None
00843591088381,5020853887228364133
00843591089333,10263417171733502875
00843591091015,8543744831021211805
00843591091091,15257651359815435501
00843591091176,12308650653269088559
00843591091251,15161292393826111279
00843591093286,15785017235137306435
00843591093361,4011750973724680036
00843591093521,1087245950673853032
00843591094344,2088086762580004748
00843591095105,7261416088635340967
00850005352198,3109207495674129374
00850005352686,4441361723658294399
00850009447333,16764165133634685200
00850009447357,3210119464192093712
00850009447401,465136647456538242
00850009447418,8980866788372070556
00851607006403,5045536747768235974
00856235006290,11014490908110495353
00857372006969,12097740799824807403
00857372006976,5164499363511955149
00880778355010,10274884687539403311
00882780349605,17450386710157936440
00882780349643,2952441747810138580
00882780905207,14661921411398089354
00883585301508,18122900165112386542
00883585301515,18379375469191672043
00883585301522,706286503814420696
00884420588702,12001471763713641492
00884420854517,7553403882132711351
00884962161128,3224738514761496698
00884962161142,8827714885020071010
00884962161159,2264093252655698884
00885909561247,8277619698603787858
00885909575763,24530757266100607
00885909575794,None
00885909627448,12099826936292676390
00885909627646,13510503136045098499
00885909627653,9496651664844885628
00885909630141,11014088508811581676
00885909630172,4012087412168291791
00885909631018,6324533421718829909
00885909707973,None
00886111334957,12909312943022773271
00886111334988,2429984069034442412
00886523301646,7952076748837600307
00886523301882,14122016060540739115
00886523301929,15581397972531057459
00886523301936,4815103698493173929
00887758388723,5613290820777287173
00888462075039,17319173172088251977
00888462108454,16526746262728229835
00888462313711,10898421745878803898
00888462314510,6627581298681614026
00888462316026,1245924344350681832
00888462698429,675694095206501849
00888462756877,557410812070737328
00888462859189,1348539990095781237
00888793807507,14458917824930967650
00888793807514,2143616226613987268
00888793807538,8172489006022330272
00888793807569,558014437108062622
00889296154778,13383556680382009954
00889296544647,2736819747441804100
00889296544661,2723859938719215046
00889296544678,3699793869229195608
00889296544685,8571771461453508153
00889296544692,4120581590818178792
00889842196368,7569159139949226452
00889842481778,13668188686452310355
00889842481907,None
00889842536454,14545352951685496582
00889842536591,None
00889842611564,18325254652796664111
00889842611595,13458325326089399626
00889842613889,11024823608626467946
00889842628593,3434051380479379133
00889842640809,14800261753504965495
00889842651393,1316423279433129062
00889842657517,16303167402955073915
00889842657586,12199811133704834114
00889842668124,9025713729637407788
00889894442550,8695414132744324128
00889894797407,3233551930414344644
00889894797452,6871040893862599174
00889894860774,13560080482003512290
03362932913771,7337662769540623857
03362934001209,10554691238217316705
03660619409747,None
03700730500104,3584695428099986620
03838782043383,None
03838782108594,11255461837863489543
03838782164149,None
03838782303159,None
03838782326547,None
03838782534942,7201415359601588139
04002515825853,13125708882824006354
04002515826324,5241110837180547068
04002515826386,2134649171907717129
04002515832998,17942566119319312472
04002515833834,587781491961686572
04002516024354,14370486553963364106
04002516278108,16665419594349833241
04002516280156,10055930121492000495
04002516280330,None
04002516355304,7669436219913499680
04010118459030,38084047557689246
04010118474743,4829405583550046830
04010118710490,11459262253427351097
04038986117005,1380880509467243295
04038986117395,15477407228094108422
04038986118224,6694446475338792370
04038986119634,17406769024333775394
04038986119900,None
04038986138147,13447091655021749910
04038986146944,3550449220430958616
04038986147293,1580264207394948090
04038986147309,5312892321906573476
04038986147316,None
04038986147354,2632004023027157512
04038986148191,15897585242290701114
04038986148641,13691666279018276628
04038986166423,7750673003478491054
04038986186964,17097118366464097085
04038986187084,18274899580933001553
04038986187121,15437879839874815560
04038986187329,1834287718487622779
04038986187336,None
04038986187374,458264064626171643
04038986187381,6279910817736007829
04038986187961,None
04038986188081,8105068775736934014
04038986188579,11573901359283950230
04038986188654,10059967737808164644
04038986199902,17733473671889560335
04039621003011,15765486630843508090
04039621003042,9189104251107911463
04039784515086,10377056291644024518
04039784916586,17214765233302314325
04044155246636,9189650568235953855
04044155248821,5744376718024834572
04044155257267,3971072571610695835
04054278101835,2248649036730045313
04054278312415,4557847706913923153
04054278313085,4514467471343985962
04054278505510,14347037528278687469
04054278540962,9841607211795742358
04054278822129,14315116209719868736
04210201212577,1965585294430467095
04210201290810,17202821440831186781
04210201319399,10721271530140107085
04242003806364,8943298017498472678
04242003832660,None
04242005033690,None
04242005135707,14259713902793230086
04242005187942,6775560600423200294
04242005221431,8598793994195819575
04242005224357,8417464190701737985
04242005226573,5638150072062176935
04242005227679,None
04242005229093,8997960529574153749
04242005244546,15262612116751048556
04242005248186,16766053311727847496
04242005252398,8760588675254932521
04242005252930,10589000534428773825
04242005264445,3659582727451834739
04242005266906,14908418188930466690
04251442503253,11209739397178496669
04260169780816,1474110859960312952
04260169780823,6362263768272576982
04260195391437,5606417263462957472
04548736013445,7309818909278338614
04548736013544,14533643949699494907
04548736013568,11870347715090728248
04548736062757,None
04548736066755,10808066975595586211
04548736068056,5054981226659970676
04548736068124,8739151007488899756
04548736068209,12127863988602620311
04548736081055,None
04548736081185,12834051939503382693
04548736081246,9364615359173766081
04548736086265,10167197656178189532
04548736088818,1655320635054449352
04548736088870,None
04548736089204,5562745544291458604
04548736089389,12938770995898588110
04548736089648,13085570805013961753
04548736091948,9451086199253797145
04548736093126,13456951807989903835
04548736099371,258828494751779257
04548736100169,16249651856967670512
04548736101166,602752715473303612
04548736101210,7705036272110775912
04548736101289,1820636500479917833
04548736106925,14551223771982279114
04548736107045,15827356809301286490
04548736107120,None
04548736107274,13097385962815345523
04548736107670,16936952031824358817
04548736109223,11397547492638355399
04548736109315,16205951025612955421
04548736109414,15333703868489260548
04548736109827,16794076758495505252
